Area,Item,TIME,Consumption,Production
Malaysia,POULTRY,1997,723358.0,670000.0
Malaysia,POULTRY,1998,734773.0,675000.0
Malaysia,POULTRY,1999,757758.0,678000.0
Malaysia,POULTRY,2000,739387.0,649986.0
Malaysia,POULTRY,2001,779622.0,682230.0
Malaysia,POULTRY,2002,849686.0,761342.0
Malaysia,POULTRY,2003,870362.0,765035.0
Malaysia,POULTRY,2004,933017.0,825466.0
Malaysia,POULTRY,2005,976677.0,860000.0
Malaysia,POULTRY,2006,1039762.0,903052.0
Malaysia,POULTRY,2007,1102734.0,942600.0
Malaysia,POULTRY,2008,1147699.0,990674.0
Malaysia,POULTRY,2009,1180914.0,1021420.0
Malaysia,POULTRY,2010,1280687.0,1108091.0
Malaysia,POULTRY,2011,1325931.0,1147870.0
Malaysia,POULTRY,2012,1388616.0,1223188.0
Malaysia,POULTRY,2013,1472181.0,1297703.0
Malaysia,POULTRY,2014,1590551.0,1415515.0
Malaysia,POULTRY,2015,1649933.0,1511442.0
Malaysia,POULTRY,2016,1778445.0,1676246.0
Malaysia,POULTRY,2017,1743712.0,1598258.0
Malaysia,POULTRY,2018,1776741.0,1587539.0
Malaysia,POULTRY,2019,1797837.0,1589081.0
Malaysia,POULTRY,2020,1842653.0,1532028.0
Saudi Arabia,SHEEP,1990,105132.0,59773.0
Saudi Arabia,SHEEP,1991,109555.0,56434.0
Saudi Arabia,SHEEP,1992,116804.0,60300.0
Saudi Arabia,SHEEP,1993,152509.0,61100.0
Saudi Arabia,SHEEP,1994,136885.0,63500.0
Saudi Arabia,SHEEP,1995,154471.0,63736.0
Saudi Arabia,SHEEP,1996,151651.0,65543.0
Saudi Arabia,SHEEP,1997,148499.0,70000.0
Saudi Arabia,SHEEP,1998,141307.0,69000.0
Saudi Arabia,SHEEP,1999,146300.0,76630.0
Saudi Arabia,SHEEP,2000,155152.0,76000.0
Saudi Arabia,SHEEP,2001,142014.0,76000.0
Saudi Arabia,SHEEP,2002,144010.0,74000.0
Saudi Arabia,SHEEP,2003,151371.0,76000.0
Saudi Arabia,SHEEP,2004,154396.0,78000.0
Saudi Arabia,SHEEP,2005,168003.0,81400.0
Saudi Arabia,SHEEP,2006,147575.0,79200.0
Saudi Arabia,SHEEP,2007,157637.0,77600.0
Saudi Arabia,SHEEP,2008,138459.0,70000.0
Saudi Arabia,SHEEP,2009,131035.0,64000.0
Saudi Arabia,SHEEP,2010,155655.0,78000.0
Saudi Arabia,SHEEP,2011,172587.0,96000.0
Saudi Arabia,SHEEP,2012,182214.0,98000.0
Saudi Arabia,SHEEP,2013,184996.0,100000.0
Saudi Arabia,SHEEP,2014,197798.0,84605.0
Saudi Arabia,SHEEP,2015,200988.0,89405.0
Saudi Arabia,SHEEP,2016,172969.0,89721.0
Saudi Arabia,SHEEP,2017,174389.0,90447.0
Saudi Arabia,SHEEP,2018,168155.0,90733.0
Saudi Arabia,SHEEP,2019,171760.0,90728.0
Saudi Arabia,SHEEP,2020,173018.0,90758.0
Australia,BEEF,1990,0.0,1676726.0
Australia,BEEF,1991,686147.0,1759569.0
Australia,BEEF,1992,656427.0,1790870.0
Australia,BEEF,1993,663141.0,1825813.0
Australia,BEEF,1994,652496.0,1824805.0
Australia,BEEF,1995,656123.0,1803417.0
Australia,BEEF,1996,713345.0,1744696.0
Australia,BEEF,1997,761754.0,1810300.0
Australia,BEEF,1998,710694.0,1955253.0
Australia,BEEF,1999,754070.0,2010530.0
Australia,BEEF,2000,719378.0,1987902.0
Australia,BEEF,2001,674711.0,2078900.0
Australia,BEEF,2002,700181.0,2089742.0
Australia,BEEF,2003,727715.0,1997563.0
Australia,BEEF,2004,815597.0,2112892.0
Australia,BEEF,2005,783783.0,2090272.0
Australia,BEEF,2006,792609.0,2188318.0
Australia,BEEF,2007,722101.0,2168946.0
Australia,BEEF,2008,711360.0,2138328.0
Australia,BEEF,2009,728772.0,2106385.0
Australia,BEEF,2010,801045.0,2128598.0
Australia,BEEF,2011,749784.0,2129021.0
Australia,BEEF,2012,734056.0,2152031.0
Australia,BEEF,2013,788813.0,2359064.0
Australia,BEEF,2014,761393.0,2595149.0
Australia,BEEF,2015,701529.0,2661640.0
Australia,BEEF,2016,674949.0,2315994.0
Australia,BEEF,2017,746355.0,2068616.0
Australia,BEEF,2018,710146.0,2237675.0
Australia,BEEF,2019,709223.0,2351793.0
Australia,BEEF,2020,708097.0,2371600.0
Mexico,SHEEP,1990,44729.0,24695.0
Mexico,SHEEP,1991,59119.0,26262.0
Mexico,SHEEP,1992,64495.00000000001,27872.0
Mexico,SHEEP,1993,66582.0,28672.0
Mexico,SHEEP,1994,70445.0,30274.0
Mexico,SHEEP,1995,44176.0,29887.0
Mexico,SHEEP,1996,43861.0,29443.0
Mexico,SHEEP,1997,54704.0,30161.0
Mexico,SHEEP,1998,57993.0,30389.0
Mexico,SHEEP,1999,66794.0,30785.0
Mexico,SHEEP,2000,80293.0,33390.0
Mexico,SHEEP,2001,86194.0,36221.0
Mexico,SHEEP,2002,87904.0,38196.0
Mexico,SHEEP,2003,118775.0,42166.0
Mexico,SHEEP,2004,103257.0,44315.0
Mexico,SHEEP,2005,86041.0,46229.0
Mexico,SHEEP,2006,83702.0,47834.0
Mexico,SHEEP,2007,86353.0,48534.0
Mexico,SHEEP,2008,85731.0,51275.0
Mexico,SHEEP,2009,77294.0,53740.0
Mexico,SHEEP,2010,72870.0,54966.0
Mexico,SHEEP,2011,70268.0,56546.0
Mexico,SHEEP,2012,65918.0,57692.0
Mexico,SHEEP,2013,74956.0,57980.0
Mexico,SHEEP,2014,74994.0,58288.0
Mexico,SHEEP,2015,76713.0,59419.0
Mexico,SHEEP,2016,73362.0,60362.0
Mexico,SHEEP,2017,74991.0,61606.0
Mexico,SHEEP,2018,76360.0,62939.0
Mexico,SHEEP,2019,79034.0,64031.0
Mexico,SHEEP,2020,79689.0,64758.0
Chile,PIG,1990,121653.0,123171.0
Chile,PIG,1991,121191.0,128835.0
Chile,PIG,1992,131465.0,137571.0
Chile,PIG,1993,144087.0,147282.0
Chile,PIG,1994,156661.0,160814.0
Chile,PIG,1995,171048.0,172410.0
Chile,PIG,1996,182829.0,184698.0
Chile,PIG,1997,198232.0,208703.0
Chile,PIG,1998,221179.0,235014.0
Chile,PIG,1999,238122.0,243693.0
Chile,PIG,2000,246997.0,261477.0
Chile,PIG,2001,269988.0,303006.0
Chile,PIG,2002,268607.0,350721.0
Chile,PIG,2003,288035.0,365343.0
Chile,PIG,2004,273443.0,372845.0
Chile,PIG,2005,286720.0,410664.0
Chile,PIG,2006,340052.0,467866.0
Chile,PIG,2007,354272.0,498706.0
Chile,PIG,2008,387557.0,522423.0
Chile,PIG,2009,371417.0,513741.0
Chile,PIG,2010,385464.0,498489.0
Chile,PIG,2011,409990.0,527857.0
Chile,PIG,2012,435064.0,583671.0
Chile,PIG,2013,440728.0,550033.0
Chile,PIG,2014,406904.0,520074.0
Chile,PIG,2015,401292.0,523831.0
Chile,PIG,2016,419327.0,520567.0
Chile,PIG,2017,449268.0,490342.0
Chile,PIG,2018,570941.0,520858.0
Chile,PIG,2019,578000.0,536011.0
Chile,PIG,2020,586441.0,574369.0
Paraguay,SHEEP,1990,3421.0,2728.0
Paraguay,SHEEP,1991,3333.0,2727.0
Paraguay,SHEEP,1992,3238.0,2698.0
Paraguay,SHEEP,1993,3273.0,2723.0
Paraguay,SHEEP,1994,3310.0,2717.0
Paraguay,SHEEP,1995,3139.0,2548.0
Paraguay,SHEEP,1996,3132.0,2534.0
Paraguay,SHEEP,1997,3182.0,2560.0
Paraguay,SHEEP,1998,3388.0,2663.0
Paraguay,SHEEP,1999,3438.0,2663.0
Paraguay,SHEEP,2000,3264.0,2480.0
Paraguay,SHEEP,2001,3248.0,2498.0
Paraguay,SHEEP,2002,3273.0,2520.0
Paraguay,SHEEP,2003,3234.0,2601.0
Paraguay,SHEEP,2004,3661.0,3000.0
Paraguay,SHEEP,2005,3287.0,2625.0
Paraguay,SHEEP,2006,3403.0,2475.0
Paraguay,SHEEP,2007,3285.0,2325.0
Paraguay,SHEEP,2008,3200.0,2250.0
Paraguay,SHEEP,2009,3435.0,2475.0
Paraguay,SHEEP,2010,3590.0,2625.0
Paraguay,SHEEP,2011,3670.0,2700.0
Paraguay,SHEEP,2012,3755.0,2775.0
Paraguay,SHEEP,2013,3795.0,2805.0
Paraguay,SHEEP,2014,3834.0,2766.0
Paraguay,SHEEP,2015,3693.0,2558.0
Paraguay,SHEEP,2016,3927.0,2795.0
Paraguay,SHEEP,2017,3984.0,1560.0
Paraguay,SHEEP,2018,3930.0,1730.0
Paraguay,SHEEP,2019,3930.0,1702.0
Paraguay,SHEEP,2020,3956.0,1754.0
Canada,BEEF,1990,983680.0,900100.0
Canada,BEEF,1991,974360.0,865960.0
Canada,BEEF,1992,960850.0,898800.0
Canada,BEEF,1993,930050.0,859630.0
Canada,BEEF,1994,957600.0,899460.0
Canada,BEEF,1995,971120.0,928210.0
Canada,BEEF,1996,969930.0,1016500.0
Canada,BEEF,1997,981770.0,1089480.0
Canada,BEEF,1998,1002700.0,1181920.0
Canada,BEEF,1999,1030280.0,1263530.0
Canada,BEEF,2000,1022990.0,1263440.0
Canada,BEEF,2001,992560.0,1261610.0
Canada,BEEF,2002,998370.0,1297530.0
Canada,BEEF,2003,1064090.0,1203610.0
Canada,BEEF,2004,1032220.0,1500140.0
Canada,BEEF,2005,1010613.0,1469980.0
Canada,BEEF,2006,1009173.0,1328700.0
Canada,BEEF,2007,1041813.0000000001,1277650.0
Canada,BEEF,2008,1022674.0,1303630.0
Canada,BEEF,2009,985090.0,1239440.0
Canada,BEEF,2010,990530.0,1240625.0
Canada,BEEF,2011,977160.0,1105995.0
Canada,BEEF,2012,998390.0,1026027.0
Canada,BEEF,2013,999020.0,1023995.0
Canada,BEEF,2014,977060.0,1068591.0
Canada,BEEF,2015,907510.0,1017551.0
Canada,BEEF,2016,952000.0,1111992.0
Canada,BEEF,2017,958860.0,1167695.0
Canada,BEEF,2018,975670.0,1320744.0
Canada,BEEF,2019,941857.0,1393831.0
Canada,BEEF,2020,947763.0,1381940.0
Paraguay,PIG,1990,118133.0,118125.0
Paraguay,PIG,1991,120545.0,120523.0
Paraguay,PIG,1992,126485.0,126485.0
Paraguay,PIG,1993,126791.0,126778.0
Paraguay,PIG,1994,127824.0,170390.0
Paraguay,PIG,1995,130158.99999999999,173336.0
Paraguay,PIG,1996,116122.0,154269.0
Paraguay,PIG,1997,118068.0,156583.0
Paraguay,PIG,1998,119445.0,158400.0
Paraguay,PIG,1999,120668.0,160000.0
Paraguay,PIG,2000,157318.0,42620.0
Paraguay,PIG,2001,143545.0,43189.0
Paraguay,PIG,2002,150610.0,33418.0
Paraguay,PIG,2003,84275.0,36353.0
Paraguay,PIG,2004,155949.0,37645.0
Paraguay,PIG,2005,150955.0,36392.0
Paraguay,PIG,2006,154388.0,33879.0
Paraguay,PIG,2007,147847.0,31708.0
Paraguay,PIG,2008,143466.0,29361.0
Paraguay,PIG,2009,144416.0,30277.0
Paraguay,PIG,2010,161470.0,31176.0
Paraguay,PIG,2011,166165.0,32132.0
Paraguay,PIG,2012,169407.0,33183.0
Paraguay,PIG,2013,176127.0,34227.0
Paraguay,PIG,2014,180381.0,31760.0
Paraguay,PIG,2015,184429.0,35060.0
Paraguay,PIG,2016,188828.0,44560.0
Paraguay,PIG,2017,190640.0,49550.0
Paraguay,PIG,2018,191336.0,58710.0
Paraguay,PIG,2019,193000.0,58672.0
Paraguay,PIG,2020,194585.0,65735.0
China,BEEF,1990,1074938.0,1121789.0
China,BEEF,1991,1278732.0,1356690.0
China,BEEF,1992,1725372.0,1589862.0
China,BEEF,1993,2186401.0,1992436.0
China,BEEF,1994,2676400.0,2148828.0
China,BEEF,1995,3463373.0,2602028.0
China,BEEF,1996,3476646.0,3002649.0
China,BEEF,1997,4329813.0,3650313.0
China,BEEF,1998,4726792.0,4037586.0
China,BEEF,1999,5013457.0,4572857.0
China,BEEF,2000,4949386.0,4642024.0
China,BEEF,2001,5040833.0,4598595.0
China,BEEF,2002,5196594.0,4717489.0
China,BEEF,2003,5382253.0,4902101.0
China,BEEF,2004,5534334.0,5063849.0
China,BEEF,2005,5578666.0,5133544.0
China,BEEF,2006,5646492.0,5333410.0
China,BEEF,2007,6013338.0,5654618.0
China,BEEF,2008,6044516.0,5573776.0
China,BEEF,2009,6209607.0,5650689.0
China,BEEF,2010,6231916.0,5676946.0
China,BEEF,2011,6042417.0,5511545.0
China,BEEF,2012,6142148.0,5547100.0
China,BEEF,2013,6422506.0,5532760.0
China,BEEF,2014,6440543.0,5556253.0
China,BEEF,2015,6690265.0,5566157.0
China,BEEF,2016,6833547.0,5565957.0
China,BEEF,2017,7150773.0,5725617.0
China,BEEF,2018,7377397.0,5810147.0
China,BEEF,2019,8369277.0,6002270.0
China,BEEF,2020,8606817.0,6048629.0
Indonesia,SHEEP,1990,90267.0,31700.0
Indonesia,SHEEP,1991,94734.0,37410.0
Indonesia,SHEEP,1992,99681.0,30210.0
Indonesia,SHEEP,1993,111769.0,40050.0
Indonesia,SHEEP,1994,100000.0,42622.0
Indonesia,SHEEP,1995,95021.0,38389.0
Indonesia,SHEEP,1996,99340.0,39026.0
Indonesia,SHEEP,1997,107865.0,41693.0
Indonesia,SHEEP,1998,82028.0,34162.0
Indonesia,SHEEP,1999,78208.0,32323.0
Indonesia,SHEEP,2000,78857.0,33410.0
Indonesia,SHEEP,2001,94078.0,44770.0
Indonesia,SHEEP,2002,127062.0,68710.0
Indonesia,SHEEP,2003,144959.0,80640.0
Indonesia,SHEEP,2004,123703.0,66057.0
Indonesia,SHEEP,2005,98761.0,47328.0
Indonesia,SHEEP,2006,140903.0,75177.0
Indonesia,SHEEP,2007,121037.0,56852.0
Indonesia,SHEEP,2008,113753.0,47029.0
Indonesia,SHEEP,2009,128935.0,54265.0
Indonesia,SHEEP,2010,114445.0,44865.0
Indonesia,SHEEP,2011,114126.0,46793.0
Indonesia,SHEEP,2012,110748.0,44357.0
Indonesia,SHEEP,2013,108016.0,41487.0
Indonesia,SHEEP,2014,110683.0,43612.0
Indonesia,SHEEP,2015,112205.0,44525.0
Indonesia,SHEEP,2016,115851.0,45912.0
Indonesia,SHEEP,2017,127380.0,55112.0
Indonesia,SHEEP,2018,130032.99999999999,82274.0
Indonesia,SHEEP,2019,132199.0,70073.0
Indonesia,SHEEP,2020,132611.0,66943.0
South Africa,BEEF,1990,719000.0,609000.0
South Africa,BEEF,1991,741000.0,681000.0
South Africa,BEEF,1992,718000.0,720500.0
South Africa,BEEF,1993,663000.0,658000.0
South Africa,BEEF,1994,587000.0,557000.0
South Africa,BEEF,1995,591000.0,523000.0
South Africa,BEEF,1996,573000.0,480000.0
South Africa,BEEF,1997,560000.0,789000.0
South Africa,BEEF,1998,560000.0,522000.0
South Africa,BEEF,1999,671000.0,558000.0
South Africa,BEEF,2000,618520.0,582000.0
South Africa,BEEF,2001,604293.0,572000.0
South Africa,BEEF,2002,611888.0,579000.0
South Africa,BEEF,2003,638899.0,635000.0
South Africa,BEEF,2004,691573.0,683000.0
South Africa,BEEF,2005,765158.0,746000.0
South Africa,BEEF,2006,849466.0,832000.0
South Africa,BEEF,2007,847365.0,829000.0
South Africa,BEEF,2008,799331.0,798000.0
South Africa,BEEF,2009,807910.0,803000.0
South Africa,BEEF,2010,891885.0,897000.0
South Africa,BEEF,2011,874988.0,878000.0
South Africa,BEEF,2012,880904.0,875000.0
South Africa,BEEF,2013,950284.0,953107.0
South Africa,BEEF,2014,980541.0,1000659.0
South Africa,BEEF,2015,1034663.0,1072800.0
South Africa,BEEF,2016,1050826.0,1089686.0
South Africa,BEEF,2017,977709.0,1014071.0
South Africa,BEEF,2018,963511.0,1003214.0
South Africa,BEEF,2019,924244.0,1036820.0
South Africa,BEEF,2020,955857.0,1038688.0
India,PIG,1990,412997.0,413000.0
India,PIG,1991,427000.0,427000.0
India,PIG,1992,444493.0,444500.0
India,PIG,1993,447943.0,448000.0
India,PIG,1994,450800.0,451500.0
India,PIG,1995,453883.0,455000.0
India,PIG,1996,558107.0,458500.0
India,PIG,1997,464398.0,461650.0
India,PIG,1998,463283.0,463400.0
India,PIG,1999,464380.0,464730.0
India,PIG,2000,465562.0,465850.0
India,PIG,2001,466641.0,467180.0
India,PIG,2002,467369.0,468580.0
India,PIG,2003,469499.0,469910.0
India,PIG,2004,443827.0,444500.0
India,PIG,2005,425033.0,425250.0
India,PIG,2006,404437.0,404915.0
India,PIG,2007,385206.0,385000.0
India,PIG,2008,379460.0,381500.0
India,PIG,2009,379072.0,378000.0
India,PIG,2010,371227.0,371000.0
India,PIG,2011,364608.0,364000.0
India,PIG,2012,357740.0,357000.0
India,PIG,2013,354097.0,353500.0
India,PIG,2014,350495.0,350001.0
India,PIG,2015,344159.0,361686.0
India,PIG,2016,316733.0,367168.0
India,PIG,2017,305668.0,381609.0
India,PIG,2018,300035.0,375723.0
India,PIG,2019,296187.0,358224.0
India,PIG,2020,297212.0,335932.0
China,SHEEP,1990,0.0,548005.0
China,SHEEP,1991,1177752.0,614022.0
China,SHEEP,1992,1248400.0,650007.0
China,SHEEP,1993,1371189.0,714000.0
China,SHEEP,1994,1479100.0,780000.0
China,SHEEP,1995,1745150.0,900000.0
China,SHEEP,1996,1812294.0,1000000.0
China,SHEEP,1997,2130744.0,1190000.0
China,SHEEP,1998,2352357.0,1239000.0
China,SHEEP,1999,2519983.0,1281630.0
China,SHEEP,2000,2663427.0,1347063.0
China,SHEEP,2001,2704650.0,1386180.0
China,SHEEP,2002,2830081.0,1445850.0
China,SHEEP,2003,3067875.0,1574370.0
China,SHEEP,2004,3291055.0,1697790.0
China,SHEEP,2005,3461319.0,1785306.0
China,SHEEP,2006,3594509.0,1875423.0
China,SHEEP,2007,3801743.0,1966968.0
China,SHEEP,2008,3792314.0,2005524.0
China,SHEEP,2009,3899327.0,2037093.0
China,SHEEP,2010,4036742.0,2070702.0
China,SHEEP,2011,4005576.0,2029596.0
China,SHEEP,2012,4128894.0,2062950.0
China,SHEEP,2013,4336856.0,2090490.0
China,SHEEP,2014,4560503.0,2180913.0
China,SHEEP,2015,4629548.0,2243643.0
China,SHEEP,2016,4812735.0,2347275.0
China,SHEEP,2017,4923317.0,2402457.0
China,SHEEP,2018,5030158.0,2422857.0
China,SHEEP,2019,5270919.0,2463057.0
China,SHEEP,2020,5405547.0,2746787.0
Ukraine,PIG,1992,1167852.0,1179800.0
Ukraine,PIG,1993,1008413.0,1013000.0
Ukraine,PIG,1994,860378.0,916000.0
Ukraine,PIG,1995,805202.0,806900.0
Ukraine,PIG,1996,787519.0,789300.0
Ukraine,PIG,1997,700685.0,710000.0
Ukraine,PIG,1998,676503.0,668200.0
Ukraine,PIG,1999,638704.0,656300.0
Ukraine,PIG,2000,746022.0,675900.0
Ukraine,PIG,2001,592846.0,591200.0
Ukraine,PIG,2002,602430.0,599300.0
Ukraine,PIG,2003,626320.0,630900.0
Ukraine,PIG,2004,599267.0,558800.0
Ukraine,PIG,2005,543800.0,493700.0
Ukraine,PIG,2006,585207.0,526100.0
Ukraine,PIG,2007,710235.0,634700.0
Ukraine,PIG,2008,799512.0,589900.0
Ukraine,PIG,2009,687601.0,526500.0
Ukraine,PIG,2010,765731.0,631200.0
Ukraine,PIG,2011,802702.0,704400.0
Ukraine,PIG,2012,934266.0,700800.0
Ukraine,PIG,2013,934748.0,748300.0
Ukraine,PIG,2014,771370.0,742600.0
Ukraine,PIG,2015,736468.0,759700.0
Ukraine,PIG,2016,748850.0,748000.0
Ukraine,PIG,2017,737639.0,735900.0
Ukraine,PIG,2018,733994.0,702600.0
Ukraine,PIG,2019,725661.0,708300.0
Ukraine,PIG,2020,718474.0,697200.0
Switzerland,POULTRY,1990,73642.0,31277.0
Switzerland,POULTRY,1991,77682.0,32639.0
Switzerland,POULTRY,1992,75810.0,33666.0
Switzerland,POULTRY,1993,74649.0,33076.0
Switzerland,POULTRY,1994,79760.0,34976.0
Switzerland,POULTRY,1995,79174.0,36619.0
Switzerland,POULTRY,1996,85761.0,37319.0
Switzerland,POULTRY,1997,86538.0,40774.0
Switzerland,POULTRY,1998,88380.0,40302.0
Switzerland,POULTRY,1999,87140.0,42052.0
Switzerland,POULTRY,2000,95849.0,45890.0
Switzerland,POULTRY,2001,101663.0,46834.0
Switzerland,POULTRY,2002,104623.0,51068.0
Switzerland,POULTRY,2003,108334.0,53144.0
Switzerland,POULTRY,2004,108223.0,56317.0
Switzerland,POULTRY,2005,105358.0,54452.0
Switzerland,POULTRY,2006,101036.0,48333.0
Switzerland,POULTRY,2007,117117.0,58390.0
Switzerland,POULTRY,2008,126150.0,62404.0
Switzerland,POULTRY,2009,127477.0,63770.0
Switzerland,POULTRY,2010,128922.0,67259.0
Switzerland,POULTRY,2011,132524.0,71329.0
Switzerland,POULTRY,2012,133707.0,74650.0
Switzerland,POULTRY,2013,137191.0,78298.0
Switzerland,POULTRY,2014,144882.0,83020.0
Switzerland,POULTRY,2015,148408.0,85489.0
Switzerland,POULTRY,2016,151469.0,89302.0
Switzerland,POULTRY,2017,148967.0,90103.0
Switzerland,POULTRY,2018,142086.0,98900.0
Switzerland,POULTRY,2019,143798.0,98219.0
Switzerland,POULTRY,2020,145252.0,103386.0
Mexico,PIG,1990,789761.0,757351.0
Mexico,PIG,1991,865575.0,811899.0
Mexico,PIG,1992,874326.0,819782.0
Mexico,PIG,1993,867531.0,821580.0
Mexico,PIG,1994,948929.0,872907.0
Mexico,PIG,1995,945392.0,921576.0
Mexico,PIG,1996,927596.0,910290.0
Mexico,PIG,1997,970427.0,939245.0
Mexico,PIG,1998,1041897.9999999999,960689.0
Mexico,PIG,1999,1083245.0,994186.0
Mexico,PIG,2000,1170036.0,1029955.0
Mexico,PIG,2001,1210737.0,1057843.0
Mexico,PIG,2002,1264078.0,1070246.0
Mexico,PIG,2003,1320108.0,1035308.0
Mexico,PIG,2004,1371296.0,1064382.0
Mexico,PIG,2005,1369725.0,1102940.0
Mexico,PIG,2006,1416922.0,1108942.0
Mexico,PIG,2007,1440425.0,1152003.0
Mexico,PIG,2008,1447896.0,1160677.0
Mexico,PIG,2009,1598238.0,1162398.0
Mexico,PIG,2010,1607459.0,1174582.0
Mexico,PIG,2011,1532550.0,1201998.0
Mexico,PIG,2012,1679200.0,1238625.0
Mexico,PIG,2013,1776725.0,1283672.0
Mexico,PIG,2014,1810469.0,1290591.0
Mexico,PIG,2015,1957032.0,1322529.0
Mexico,PIG,2016,2030253.0,1376199.0
Mexico,PIG,2017,2128381.0,1441851.0
Mexico,PIG,2018,2273038.0,1502521.0
Mexico,PIG,2019,2355323.0,1600446.0
Mexico,PIG,2020,2383541.0,1652362.0
South Korea,POULTRY,1990,271500.0,258000.0
South Korea,POULTRY,1991,332266.0,310000.0
South Korea,POULTRY,1992,374848.0,346000.0
South Korea,POULTRY,1993,393698.0,361000.0
South Korea,POULTRY,1994,397900.0,368000.0
South Korea,POULTRY,1995,437717.0,375864.0
South Korea,POULTRY,1996,472472.0,395184.0
South Korea,POULTRY,1997,445925.0,371283.0
South Korea,POULTRY,1998,396834.0,349746.0
South Korea,POULTRY,1999,494431.0,390000.0
South Korea,POULTRY,2000,518219.00000000006,373571.0
South Korea,POULTRY,2001,569778.0,377143.0
South Korea,POULTRY,2002,592131.0,381381.0
South Korea,POULTRY,2003,523640.0,383000.0
South Korea,POULTRY,2004,464954.0,386000.0
South Korea,POULTRY,2005,600174.0,484000.0
South Korea,POULTRY,2006,645238.0,510000.0
South Korea,POULTRY,2007,637513.0,513000.0
South Korea,POULTRY,2008,635118.0,509000.0
South Korea,POULTRY,2009,677810.0,551000.0
South Korea,POULTRY,2010,746613.0,588000.0
South Korea,POULTRY,2011,803229.0,617000.0
South Korea,POULTRY,2012,809611.0,626000.0
South Korea,POULTRY,2013,822703.0,639000.0
South Korea,POULTRY,2014,925041.0,713000.0
South Korea,POULTRY,2015,973199.0,790000.0
South Korea,POULTRY,2016,1001096.0,808000.0
South Korea,POULTRY,2017,996221.0,766800.0
South Korea,POULTRY,2018,1048699.0,823500.0
South Korea,POULTRY,2019,1087000.0,856000.0
South Korea,POULTRY,2020,1091917.0,962000.0
Malaysia,SHEEP,1990,7594.0,318.0
Malaysia,SHEEP,1991,7767.0,96.0
Malaysia,SHEEP,1992,9440.0,96.0
Malaysia,SHEEP,1993,9244.0,61.0
Malaysia,SHEEP,1994,9052.0,114.0
Malaysia,SHEEP,1995,12201.0,211.0
Malaysia,SHEEP,1996,14842.0,132.0
Malaysia,SHEEP,1997,13247.0,123.0
Malaysia,SHEEP,1998,13391.0,312.0
Malaysia,SHEEP,1999,14223.0,421.0
Malaysia,SHEEP,2000,14346.0,369.0
Malaysia,SHEEP,2001,16740.0,336.0
Malaysia,SHEEP,2002,15258.0,391.0
Malaysia,SHEEP,2003,12973.0,404.0
Malaysia,SHEEP,2004,15571.0,417.0
Malaysia,SHEEP,2005,16206.0,441.0
Malaysia,SHEEP,2006,17606.0,480.0
Malaysia,SHEEP,2007,19585.0,534.0
Malaysia,SHEEP,2008,19915.0,588.0
Malaysia,SHEEP,2009,20551.0,649.0
Malaysia,SHEEP,2010,24424.0,716.0
Malaysia,SHEEP,2011,21144.0,823.0
Malaysia,SHEEP,2012,25215.0,1157.0
Malaysia,SHEEP,2013,30030.0,1430.0
Malaysia,SHEEP,2014,35681.0,1551.0
Malaysia,SHEEP,2015,38464.0,1477.0
Malaysia,SHEEP,2016,37681.0,1799.0
Malaysia,SHEEP,2017,43140.0,2032.0
Malaysia,SHEEP,2018,40866.0,1880.0
Malaysia,SHEEP,2019,38501.0,2029.0
Malaysia,SHEEP,2020,40031.0,1928.0
United Kingdom,BEEF,1990,1102267.0,1001743.0
United Kingdom,BEEF,1991,1124156.0,1019566.0
United Kingdom,BEEF,1992,1086100.0,973000.0
United Kingdom,BEEF,1993,927771.0,888000.0
United Kingdom,BEEF,1994,940917.0,947000.0
United Kingdom,BEEF,1995,983175.0,1002000.0
United Kingdom,BEEF,1996,813372.0,710000.0
United Kingdom,BEEF,1997,862714.0,688000.0
United Kingdom,BEEF,1998,853618.0,699000.0
United Kingdom,BEEF,1999,855597.0,679000.0
United Kingdom,BEEF,2000,892427.0,705000.0
United Kingdom,BEEF,2001,899846.0,645000.0
United Kingdom,BEEF,2002,983047.0,694000.0
United Kingdom,BEEF,2003,999685.0,699000.0
United Kingdom,BEEF,2004,1033938.0000000001,719000.0
United Kingdom,BEEF,2005,1037450.0,762000.0
United Kingdom,BEEF,2006,1069418.0,847281.0
United Kingdom,BEEF,2007,1090472.0,882000.0
United Kingdom,BEEF,2008,1060779.0,862000.0
United Kingdom,BEEF,2009,1022208.0,833000.0
United Kingdom,BEEF,2010,1075546.0,908000.0
United Kingdom,BEEF,2011,1062388.0,936000.0
United Kingdom,BEEF,2012,1039903.0,885000.0
United Kingdom,BEEF,2013,1023414.0,847000.0
United Kingdom,BEEF,2014,1060650.0,877000.0
United Kingdom,BEEF,2015,1094539.0,885000.0
United Kingdom,BEEF,2016,1107867.0,915000.0
United Kingdom,BEEF,2017,1115878.0,905000.0
United Kingdom,BEEF,2018,1125594.0,922000.0
United Kingdom,BEEF,2019,1100526.0,914000.0
United Kingdom,BEEF,2020,1098687.0,932000.0
United Kingdom,PIG,1990,1316343.0,946080.0
United Kingdom,PIG,1991,1320280.0,978980.0
United Kingdom,PIG,1992,1312637.0,1002000.0
United Kingdom,PIG,1993,1309799.0,1023000.0
United Kingdom,PIG,1994,1344151.0,1061000.0
United Kingdom,PIG,1995,1289743.0,1017000.0
United Kingdom,PIG,1996,1319407.0,1004000.0
United Kingdom,PIG,1997,1314824.0,1091000.0
